"order_date","product_name","category","region","quantity","sales","profit","cost","unit_price","margem_percentual"
"2023-06-13","Smartphone","Electronics","South","9",6948.0,1409.3,5538.7,772.0,20.28
"2022-09-09","Tablet","Electronics","North","3",774.0,212.02,561.98,258.0,27.39
"2023-12-26","Tablet","Electronics","North","3",2532.0,343.13,2188.87,844.0,13.55
"2024-11-16","Laptop","Electronics","West","7",6587.0,1173.91,5413.09,941.0,17.82
"2024-04-01","Smartphone","Electronics","East","7",7266.0,806.79,6459.21,1038.0,11.1
"2024-11-27","Smartphone","Electronics","East","7",6867.0,502.06,6364.94,981.0,7.31
"2023-07-01","Camera","Electronics","South","9",4887.0,396.36,4490.64,543.0,8.11
"2023-02-13","Mouse","Accessories","West","4",864.0,251.99,612.01,216.0,29.17
"2023-11-09","Smartphone","Electronics","East","6",5190.0,1215.07,3974.93,865.0,23.41
"2022-05-20","Keyboard","Accessories","South","8",2128.0,294.45,1833.55,266.0,13.84
"2024-06-26","Mouse","Accessories","East","2",1718.0,218.82,1499.18,859.0,12.74
"2022-05-02","Smartphone","Electronics","North","2",1270.0,229.39,1040.61,635.0,18.06
"2023-05-18","Keyboard","Accessories","East","7",2569.0,130.19,2438.81,367.0,5.07
"2022-02-14","Printer","Office","South","2",1518.0,262.65,1255.35,759.0,17.3
"2022-11-22","Headphones","Accessories","South","2",1210.0,268.37,941.63,605.0,22.18
"2022-03-15","Mouse","Accessories","East","2",1128.0,94.13,1033.87,564.0,8.34
"2023-08-23","Headphones","Accessories","North","1",1077.0,77.97,999.03,1077.0,7.24
"2023-12-18","Keyboard","Accessories","East","6",2244.0,517.47,1726.53,374.0,23.06
"2022-09-16","Mouse","Accessories","West","8",1608.0,464.18,1143.82,201.0,28.87
"2024-12-15","Camera","Electronics","West","5",3685.0,476.2,3208.8,737.0,12.92
"2024-04-25","Camera","Electronics","North","8",4080.0,1079.49,3000.51,510.0,26.46
"2024-02-09","Monitor","Accessories","North","1",404.0,84.4,319.6,404.0,20.89
"2023-04-19","Keyboard","Accessories","South","2",1738.0,163.38,1574.62,869.0,9.4
"2023-01-31","Printer","Office","West","3",828.0,210.33,617.67,276.0,25.4
"2023-11-24","Mouse","Accessories","North","4",4344.0,461.72,3882.28,1086.0,10.63
"2023-10-02","Tablet","Electronics","North","1",1130.0,268.88,861.12,1130.0,23.79
"2024-04-18","Headphones","Accessories","North","3",1698.0,304.91,1393.09,566.0,17.96
"2023-06-27","Tablet","Electronics","East","4",844.0,136.02,707.98,211.0,16.12
"2023-02-20","Printer","Office","West","2",2286.0,218.18,2067.82,1143.0,9.54
"2023-12-12","Camera","Electronics","East","2",1026.0,170.31,855.69,513.0,16.6
"2023-10-04","Laptop","Electronics","West","6",6984.0,1433.65,5550.35,1164.0,20.53
"2022-02-18","Monitor","Accessories","West","4",1672.0,432.35,1239.65,418.0,25.86
"2023-01-08","Laptop","Electronics","North","6",1092.0,63.98,1028.02,182.0,5.86
"2024-04-01","Headphones","Accessories","South","2",272.0,24.71,247.29,136.0,9.08
"2023-11-12","Headphones","Accessories","West","2",1126.0,204.99,921.01,563.0,18.21
"2023-10-22","Mouse","Accessories","West","7",8155.0,2177.38,5977.62,1165.0,26.7
"2023-03-29","Smartwatch","Electronics","East","7",4298.0,358.38,3939.62,614.0,8.34
"2022-12-17","Smartphone","Electronics","East","5",1365.0,310.66,1054.34,273.0,22.76
"2024-11-28","Camera","Electronics","West","6",4116.0,381.35,3734.65,686.0,9.27
"2022-04-07","Headphones","Accessories","South","8",904.0,181.45,722.55,113.0,20.07
"2024-12-05","Smartwatch","Electronics","South","1",70.0,10.64,59.36,70.0,15.2
"2023-09-03","Keyboard","Accessories","East","2",344.0,72.87,271.13,172.0,21.18
"2023-08-19","Printer","Office","East","1",330.0,78.52,251.48,330.0,23.79
"2024-08-17","Headphones","Accessories","South","2",518.0,34.22,483.78,259.0,6.61
"2022-08-18","Mouse","Accessories","North","9",2763.0,458.4,2304.6,307.0,16.59
"2022-03-26","Smartwatch","Electronics","North","2",2298.0,343.53,1954.47,1149.0,14.95
"2024-10-02","Monitor","Accessories","South","1",436.0,73.89,362.11,436.0,16.95
"2022-09-28","Mouse","Accessories","East","6",1824.0,213.47,1610.53,304.0,11.7
"2024-05-12","Laptop","Electronics","North","5",1540.0,411.83,1128.17,308.0,26.74
"2023-03-14","Tablet","Electronics","East","7",5572.0,385.82,5186.18,796.0,6.92
"2023-09-21","Monitor","Accessories","East","6",3030.0,335.71,2694.29,505.0,11.08
"2024-05-02","Monitor","Accessories","West","5",1245.0,345.84,899.16,249.0,27.78
"2022-01-31","Tablet","Electronics","South","4",1252.0,326.69,925.31,313.0,26.09
"2024-06-04","Camera","Electronics","North","9",4959.0,479.28,4479.72,551.0,9.66
"2023-02-16","Monitor","Accessories","West","7",8162.0,443.81,7718.19,1166.0,5.44
"2023-05-26","Monitor","Accessories","East","5",1370.0,253.92,1116.08,274.0,18.53
"2023-12-28","Tablet","Electronics","North","3",3111.0,607.23,2503.77,1037.0,19.52
"2022-10-10","Mouse","Accessories","South","7",7805.0,1078.03,6726.97,1115.0,13.81
"2024-04-21","Smartphone","Electronics","South","9",10314.0,2729.6,7584.4,1146.0,26.46
"2023-09-29","Keyboard","Accessories","South","9",10782.0,2730.14,8051.86,1198.0,25.32
"2024-10-22","Monitor","Accessories","West","5",4375.0,987.96,3387.04,875.0,22.58
"2023-07-31","Monitor","Accessories","North","5",2265.0,595.05,1669.95,453.0,26.27
"2022-04-15","Laptop","Electronics","East","1",166.0,9.69,156.31,166.0,5.84
"2024-04-24","Headphones","Accessories","North","7",7217.0,1481.7,5735.3,1031.0,20.53
"2022-01-16","Tablet","Electronics","East","3",1767.0,186.54,1580.46,589.0,10.56
"2023-12-06","Laptop","Electronics","East","3",2883.0,557.81,2325.19,961.0,19.35
"2024-09-04","Smartwatch","Electronics","South","3",1338.0,396.08,941.92,446.0,29.6
"2024-08-24","Printer","Office","East","9",9459.0,604.06,8854.94,1051.0,6.39
"2022-06-10","Printer","Office","North","3",168.0,45.31,122.69,56.0,26.97
"2022-10-03","Smartphone","Electronics","South","9",4536.0,479.78,4056.22,504.0,10.58
"2022-02-25","Mouse","Accessories","East","4",4404.0,793.7,3610.3,1101.0,18.02
"2023-08-18","Monitor","Accessories","North","4",1952.0,148.67,1803.33,488.0,7.62
"2022-12-23","Mouse","Accessories","North","3",2004.0,467.76,1536.24,668.0,23.34
"2022-06-30","Keyboard","Accessories","South","4",468.0,131.48,336.52,117.0,28.09
"2024-11-10","Smartphone","Electronics","West","9",8667.0,1597.49,7069.51,963.0,18.43
"2024-02-24","Printer","Office","West","7",6097.0,567.32,5529.68,871.0,9.3
"2022-04-11","Headphones","Accessories","South","9",4752.0,1415.65,3336.35,528.0,29.79
"2023-05-10","Keyboard","Accessories","East","1",1172.0,124.9,1047.1,1172.0,10.66
"2022-05-20","Keyboard","Accessories","North","2",1608.0,170.29,1437.71,804.0,10.59
"2023-05-21","Printer","Office","South","7",7595.0,969.07,6625.93,1085.0,12.76
"2024-07-17","Smartwatch","Electronics","West","1",1142.0,306.84,835.16,1142.0,26.87
"2024-11-18","Keyboard","Accessories","North","2",116.0,13.67,102.33,58.0,11.78
"2022-06-06","Smartphone","Electronics","East","9",3951.0,908.13,3042.87,439.0,22.98
"2023-12-21","Keyboard","Accessories","East","2",1606.0,138.96,1467.04,803.0,8.65
"2022-11-16","Headphones","Accessories","South","3",2025.0,403.0,1622.0,675.0,19.9
"2023-07-24","Smartwatch","Electronics","West","2",2006.0,235.52,1770.48,1003.0,11.74
"2024-06-05","Camera","Electronics","South","9",9423.0,652.06,8770.94,1047.0,6.92
"2022-08-24","Laptop","Electronics","North","4",2276.0,399.94,1876.06,569.0,17.57
"2022-08-22","Monitor","Accessories","West","5",4880.0,664.06,4215.94,976.0,13.61
"2024-11-18","Laptop","Electronics","East","3",1773.0,183.15,1589.85,591.0,10.33
"2023-01-21","Smartwatch","Electronics","South","9",2718.0,195.97,2522.03,302.0,7.21
"2022-11-07","Headphones","Accessories","East","4",3168.0,939.45,2228.55,792.0,29.65
"2022-01-31","Camera","Electronics","West","2",1716.0,368.06,1347.94,858.0,21.45
"2024-02-07","Smartphone","Electronics","West","2",214.0,14.08,199.92,107.0,6.58
"2024-06-04","Camera","Electronics","East","2",2092.0,366.12,1725.88,1046.0,17.5
"2024-03-21","Headphones","Accessories","West","3",225.0,46.96,178.04,75.0,20.87
"2023-03-26","Smartwatch","Electronics","East","1",859.0,217.67,641.33,859.0,25.34
"2022-04-10","Printer","Office","West","2",2070.0,183.41,1886.59,1035.0,8.86
"2024-06-10","Keyboard","Accessories","South","6",3240.0,758.19,2481.81,540.0,23.4
"2022-10-08","Tablet","Electronics","East","2",1748.0,506.52,1241.48,874.0,28.98
"2023-07-06","Mouse","Accessories","West","8",2080.0,108.48,1971.52,260.0,5.22
"2022-06-18","Smartwatch","Electronics","North","3",2193.0,521.14,1671.86,731.0,23.76
"2023-06-08","Headphones","Accessories","West","5",2080.0,614.77,1465.23,416.0,29.56
"2022-05-13","Mouse","Accessories","South","5",5070.0,986.39,4083.61,1014.0,19.46
"2024-03-08","Laptop","Electronics","South","7",469.0,47.4,421.6,67.0,10.11
"2023-10-08","Printer","Office","South","1",802.0,153.55,648.45,802.0,19.15
"2024-12-31","Smartphone","Electronics","West","6",930.0,213.6,716.4,155.0,22.97
"2022-03-11","Smartwatch","Electronics","South","1",495.0,55.17,439.83,495.0,11.15
"2024-08-01","Monitor","Accessories","East","6",4938.0,847.89,4090.11,823.0,17.17
"2022-08-21","Tablet","Electronics","South","2",1300.0,267.46,1032.54,650.0,20.57
"2024-12-11","Mouse","Accessories","South","7",2100.0,131.67,1968.33,300.0,6.27
"2024-03-13","Camera","Electronics","South","2",2248.0,636.52,1611.48,1124.0,28.31
"2023-12-05","Headphones","Accessories","North","8",7096.0,991.23,6104.77,887.0,13.97
"2022-05-13","Headphones","Accessories","East","3",1992.0,252.21,1739.79,664.0,12.66
"2022-01-29","Camera","Electronics","South","4",4056.0,1189.26,2866.74,1014.0,29.32
"2022-12-22","Camera","Electronics","East","2",1986.0,208.88,1777.12,993.0,10.52
"2024-04-07","Printer","Office","East","3",1635.0,196.73,1438.27,545.0,12.03
"2022-03-05","Smartwatch","Electronics","East","9",3132.0,443.27,2688.73,348.0,14.15
"2023-05-21","Smartphone","Electronics","South","8",7064.0,1554.52,5509.48,883.0,22.01
"2024-03-16","Camera","Electronics","East","1",907.0,249.2,657.8,907.0,27.48
"2023-01-14","Mouse","Accessories","South","9",7938.0,1191.41,6746.59,882.0,15.01
"2023-11-11","Printer","Office","South","4",4360.0,1207.46,3152.54,1090.0,27.69
"2024-08-19","Keyboard","Accessories","West","3",375.0,95.04,279.96,125.0,25.34
"2022-09-24","Monitor","Accessories","North","7",826.0,101.01,724.99,118.0,12.23
"2023-11-04","Headphones","Accessories","East","1",1011.0,186.42,824.58,1011.0,18.44
"2023-09-09","Mouse","Accessories","East","3",807.0,148.58,658.42,269.0,18.41
"2024-12-17","Headphones","Accessories","North","2",1840.0,367.7,1472.3,920.0,19.98
"2022-02-07","Keyboard","Accessories","West","5",4550.0,1039.34,3510.66,910.0,22.84
"2024-01-07","Smartphone","Electronics","North","9",8793.0,901.7,7891.3,977.0,10.25
"2024-07-09","Headphones","Accessories","North","5",310.0,32.01,277.99,62.0,10.33
"2023-11-28","Headphones","Accessories","East","3",1143.0,275.04,867.96,381.0,24.06
"2022-03-10","Monitor","Accessories","West","3",2610.0,740.21,1869.79,870.0,28.36
"2022-07-31","Tablet","Electronics","West","6",1494.0,269.25,1224.75,249.0,18.02
"2023-07-05","Smartphone","Electronics","North","4",1524.0,189.32,1334.68,381.0,12.42
"2023-11-21","Tablet","Electronics","North","9",9441.0,2171.42,7269.58,1049.0,23.0
"2022-06-18","Smartphone","Electronics","South","4",3520.0,417.26,3102.74,880.0,11.85
"2023-03-29","Tablet","Electronics","West","2",390.0,103.99,286.01,195.0,26.66
"2024-01-27","Printer","Office","South","3",3219.0,255.09,2963.91,1073.0,7.92
"2024-09-29","Laptop","Electronics","North","1",450.0,75.89,374.11,450.0,16.86
"2023-08-12","Smartwatch","Electronics","South","4",828.0,216.98,611.02,207.0,26.21
"2022-01-17","Printer","Office","East","1",1146.0,152.79,993.21,1146.0,13.33
"2024-07-09","Monitor","Accessories","West","3",1986.0,361.33,1624.67,662.0,18.19
"2023-03-21","Smartwatch","Electronics","North","8",7264.0,1776.83,5487.17,908.0,24.46
"2023-06-08","Laptop","Electronics","East","7",7469.0,915.63,6553.37,1067.0,12.26
"2024-03-19","Laptop","Electronics","South","5",1385.0,165.55,1219.45,277.0,11.95
"2023-03-13","Tablet","Electronics","North","4",4556.0,315.07,4240.93,1139.0,6.92
"2024-02-08","Monitor","Accessories","North","3",456.0,61.42,394.58,152.0,13.47
"2024-11-15","Monitor","Accessories","North","2",1984.0,125.13,1858.87,992.0,6.31
"2024-09-17","Smartwatch","Electronics","North","6",5178.0,1321.58,3856.42,863.0,25.52
"2023-05-11","Smartwatch","Electronics","West","1",281.0,30.51,250.49,281.0,10.86
"2024-11-26","Monitor","Accessories","South","9",3033.0,177.92,2855.08,337.0,5.87
"2022-03-27","Camera","Electronics","East","3",1107.0,65.88,1041.12,369.0,5.95
"2022-04-10","Mouse","Accessories","South","3",1446.0,356.7,1089.3,482.0,24.67
"2024-07-27","Printer","Office","North","3",1335.0,263.04,1071.96,445.0,19.7
"2023-01-23","Mouse","Accessories","South","2",266.0,20.11,245.89,133.0,7.56
"2024-04-22","Smartphone","Electronics","West","6",648.0,162.3,485.7,108.0,25.05
"2023-03-15","Tablet","Electronics","South","2",344.0,80.87,263.13,172.0,23.51
"2024-05-25","Smartphone","Electronics","West","6",5724.0,1640.19,4083.81,954.0,28.65
"2022-03-16","Headphones","Accessories","East","5",4920.0,323.38,4596.62,984.0,6.57
"2023-01-07","Camera","Electronics","West","5",5440.0,457.04,4982.96,1088.0,8.4
"2024-04-25","Smartphone","Electronics","West","7",7994.0,908.65,7085.35,1142.0,11.37
"2023-10-23","Camera","Electronics","South","9",3780.0,724.36,3055.64,420.0,19.16
"2023-05-27","Smartphone","Electronics","North","1",1017.0,209.97,807.03,1017.0,20.65
"2023-01-31","Smartphone","Electronics","West","6",1578.0,82.85,1495.15,263.0,5.25
"2023-10-09","Smartphone","Electronics","South","2",912.0,161.37,750.63,456.0,17.69
"2024-04-29","Laptop","Electronics","West","6",2520.0,182.59,2337.41,420.0,7.25
"2024-12-06","Mouse","Accessories","East","8",2632.0,262.55,2369.45,329.0,9.98
"2023-07-10","Monitor","Accessories","West","6",6582.0,729.68,5852.32,1097.0,11.09
"2024-01-16","Camera","Electronics","East","8",3432.0,172.69,3259.31,429.0,5.03
"2023-09-10","Keyboard","Accessories","South","2",1030.0,254.65,775.35,515.0,24.72
"2022-10-13","Mouse","Accessories","West","8",1192.0,289.91,902.09,149.0,24.32
"2024-07-24","Printer","Office","West","9",7083.0,994.47,6088.53,787.0,14.04
"2022-02-22","Printer","Office","South","7",3675.0,227.14,3447.86,525.0,6.18
"2023-10-30","Monitor","Accessories","North","4",4740.0,833.27,3906.73,1185.0,17.58
"2024-04-14","Headphones","Accessories","East","4",1716.0,364.96,1351.04,429.0,21.27
"2023-02-07","Printer","Office","South","7",3528.0,260.06,3267.94,504.0,7.37
"2022-06-22","Camera","Electronics","South","3",777.0,71.72,705.28,259.0,9.23
"2022-04-29","Camera","Electronics","East","4",3368.0,558.93,2809.07,842.0,16.6
"2022-10-11","Tablet","Electronics","North","4",4240.0,251.46,3988.54,1060.0,5.93
"2022-04-15","Laptop","Electronics","South","3",3285.0,292.87,2992.13,1095.0,8.92
"2023-01-14","Smartphone","Electronics","South","6",4872.0,612.73,4259.27,812.0,12.58
"2022-08-24","Smartphone","Electronics","East","9",2466.0,638.41,1827.59,274.0,25.89
"2024-10-26","Tablet","Electronics","West","5",2465.0,497.19,1967.81,493.0,20.17
"2023-05-15","Tablet","Electronics","North","3",612.0,40.15,571.85,204.0,6.56
"2022-10-25","Tablet","Electronics","South","5",4170.0,658.98,3511.02,834.0,15.8
"2023-03-13","Camera","Electronics","South","8",1088.0,160.33,927.67,136.0,14.74
"2024-07-30","Keyboard","Accessories","West","2",1626.0,354.49,1271.51,813.0,21.8
"2023-11-06","Smartphone","Electronics","North","6",6486.0,359.49,6126.51,1081.0,5.54
"2022-12-14","Monitor","Accessories","West","8",6968.0,1226.22,5741.78,871.0,17.6
"2024-01-03","Smartphone","Electronics","North","1",357.0,82.86,274.14,357.0,23.21
"2024-02-17","Laptop","Electronics","South","1",454.0,58.4,395.6,454.0,12.86
"2024-04-04","Tablet","Electronics","East","3",3582.0,501.47,3080.53,1194.0,14.0
"2024-06-25","Tablet","Electronics","West","9",3762.0,484.75,3277.25,418.0,12.89
"2024-10-31","Smartwatch","Electronics","South","9",6642.0,394.48,6247.52,738.0,5.94
"2024-09-25","Monitor","Accessories","West","4",408.0,45.2,362.8,102.0,11.08
"2024-03-08","Tablet","Electronics","West","1",105.0,25.26,79.74,105.0,24.06
"2024-05-04","Tablet","Electronics","West","3",2682.0,584.69,2097.31,894.0,21.8
"2022-07-11","Keyboard","Accessories","East","7",497.0,76.31,420.69,71.0,15.35
"2022-08-19","Printer","Office","South","7",4823.0,420.58,4402.42,689.0,8.72
"2024-10-01","Smartwatch","Electronics","North","8",4048.0,666.1,3381.9,506.0,16.46
"2023-10-19","Printer","Office","South","7",2758.0,459.02,2298.98,394.0,16.64
"2022-12-23","Smartphone","Electronics","North","8",4096.0,266.35,3829.65,512.0,6.5
"2024-10-11","Printer","Office","North","8",7264.0,1318.0,5946.0,908.0,18.14
"2022-04-09","Mouse","Accessories","East","6",4302.0,957.38,3344.62,717.0,22.25
"2022-03-03","Printer","Office","North","7",3297.0,583.86,2713.14,471.0,17.71
"2023-01-27","Printer","Office","North","5",5960.0,1139.78,4820.22,1192.0,19.12
"2024-01-22","Keyboard","Accessories","West","1",386.0,114.9,271.1,386.0,29.77
"2022-01-20","Printer","Office","West","1",684.0,170.36,513.64,684.0,24.91
"2022-06-15","Laptop","Electronics","South","3",1275.0,168.64,1106.36,425.0,13.23
"2023-05-18","Mouse","Accessories","North","9",5949.0,368.51,5580.49,661.0,6.19
"2023-02-06","Camera","Electronics","East","7",5159.0,755.22,4403.78,737.0,14.64
"2022-07-01","Monitor","Accessories","North","4",1100.0,127.13,972.87,275.0,11.56
"2024-01-26","Mouse","Accessories","South","2",290.0,50.23,239.77,145.0,17.32
"2023-08-05","Smartwatch","Electronics","East","8",7144.0,492.1,6651.9,893.0,6.89
"2022-08-09","Keyboard","Accessories","West","5",4200.0,330.48,3869.52,840.0,7.87
"2022-02-08","Monitor","Accessories","North","6",5022.0,291.89,4730.11,837.0,5.81
"2024-12-13","Smartphone","Electronics","West","2",2354.0,371.34,1982.66,1177.0,15.77
"2024-10-10","Smartphone","Electronics","South","2",2032.0,149.7,1882.3,1016.0,7.37
"2024-10-15","Printer","Office","South","8",9528.0,1942.35,7585.65,1191.0,20.39
"2024-05-25","Keyboard","Accessories","South","2",2372.0,275.88,2096.12,1186.0,11.63
"2022-02-14","Laptop","Electronics","West","3",2703.0,609.75,2093.25,901.0,22.56
"2023-05-04","Laptop","Electronics","South","4",1264.0,267.82,996.18,316.0,21.19
"2024-05-21","Smartphone","Electronics","South","4",1624.0,333.74,1290.26,406.0,20.55
"2023-05-14","Mouse","Accessories","West","8",2976.0,507.77,2468.23,372.0,17.06
"2024-07-02","Headphones","Accessories","West","6",4998.0,863.82,4134.18,833.0,17.28
"2024-04-18","Printer","Office","South","1",445.0,29.57,415.43,445.0,6.64
"2022-10-20","Printer","Office","West","1",98.0,28.57,69.43,98.0,29.15
"2022-08-22","Tablet","Electronics","North","7",4102.0,354.03,3747.97,586.0,8.63
"2022-01-11","Printer","Office","North","1",1016.0,171.31,844.69,1016.0,16.86
"2023-08-18","Headphones","Accessories","South","4",1960.0,234.88,1725.12,490.0,11.98
"2024-09-15","Mouse","Accessories","West","7",2751.0,675.95,2075.05,393.0,24.57
"2022-07-15","Smartphone","Electronics","East","7",4032.0,742.98,3289.02,576.0,18.43
"2024-07-28","Smartphone","Electronics","West","7",5978.0,1791.25,4186.75,854.0,29.96
"2023-12-16","Headphones","Accessories","West","7",8050.0,2129.97,5920.03,1150.0,26.46
